,cu_rol7_c1,oil_rol7_c1,gas_rol7_c1,al_rol7_c1,wheat_rol7_c1,cof_rol7_c1,pk_rol7_c1,bn_rol7_c1,scaled_oil,scaled_cu,scaled_gas,scaled_wheat,scaled_pk,scaled_al,scaled_cof,kospi_cost,kospi200_cost,kosdaq_cost,kosdaq100_cost
2022- 03- 25,0.013999999999999346,1.732857142857128,0.1175714285714271,49.5,4.714285714285779,-0.585714285714289,-0.4285714285714448,1.0,0.12473607276270911,0.16096500760704194,0.06172489082969432,0.05456160355278162,0.31523677432137903,0.02412009926771721,0.2441063596491228,2729.98,362.06,934.69,1873.58
2022- 03- 28,0.0033571428571441686,0.2128571428571462,0.07400000000000073,32.78571428571422,-5.85714285714289,-1.8714285714285666,0.27857142857145334,-2.5,0.140869471062747,0.197261464898935,0.07141921397379912,0.059516293584588605,0.19675054487814544,0.020513698211469575,0.32510964912280704,2729.56,362.06,927.11,1840.87
2022- 03- 29,-0.0012142857142869445,0.06857142857143117,0.06757142857142817,7.857142857142662,-7.0714285714284415,-0.9642857142857224,0.29999999999998295,-3.571428571428669,0.1810946889719019,0.16492066941969138,0.0023362445414847155,0.06447098361639561,0.2888844858331682,0.07234807271482536,0.2705592105263158,2741.07,363.77,937.83,1872.56
2022- 03- 30,0.006000000000000227,-0.055714285714287826,0.10071428571428687,4.285714285714221,-13.142857142857338,-2.3999999999999773,-0.3671428571428521,-5.14285714285711,0.10002165556818797,0.0003912193001521409,0.2546943231441048,0.06942567364820261,0.2660986724787002,0.02858225650680326,0.2134046052631579,2746.74,364.5,939.07,1876.15
2022- 03- 31,0.007428571428572006,-0.44142857142857395,0.0649999999999995,-1.9285714285711038,-16.03571428571422,-1.3214285714285836,-0.2499999999999858,-2.6428571428571104,0.2604894158410481,0.0005650945446642034,0.34611353711790394,0.07438036368000961,0.24410540915395287,0.04420591938776757,0.19572368421052633,2757.65,365.61,944.53,1882.44
2022- 04- 01,-0.012285714285714455,-0.6271428571428572,0.0697142857142854,-29.0,-17.32142857142844,0.06428571428571672,0.07428571428570763,-1.2857142857142208,0.18106761951166694,0.0010867202782003913,0.38716157205240176,0.0793350537118166,0.19853378244501688,0.03426692257851563,0.19174890350877194,2739.85,363.19,940.57,1871.2
2022- 04- 04,0.005714285714285339,0.1414285714285768,0.04442857142857193,-25.21428571428578,-10.785714285714448,0.41428571428573946,-0.35285714285714675,0.8214285714284415,0.16171295544366845,0.0008259074114322974,0.29689956331877726,0.08428974374362361,0.12462849217356847,0.03623516179904399,0.10649671052631579,2757.9,364.94,947.32,1883.14
2022- 04- 05,0.014000000000000234,-0.15571428571429635,0.06585714285714328,-20.0,-8.14285714285711,0.9000000000000057,0.04999999999999716,4.5,0.1356992041578691,0.0009128450336883286,0.3428384279475982,0.08924443377543059,0.18545670695462654,0.028484455800193154,0.10005482456140351,2759.2,364.74,952.47,1897.97
2022- 04- 06,0.0022142857142863903,0.10857142857143742,0.0744285714285704,-24.71428571428578,-2.268571428571363,1.5071428571428385,0.054285714285697395,6.0,0.18629202533701478,0.0013910019560965008,0.36139737991266374,0.09419912380723759,0.11848622944323361,0.04026944094671084,0.09306469298245615,2735.03,361.01,943.13,1872.0
2022- 04- 07,-0.0038571428571430033,0.2157142857142702,0.14614285714285735,-7.285714285714221,0.8214285714285552,0.6142857142856997,0.7271428571428658,8.71428571428578,0.19993503329543608,0.0029124103455770486,0.43299126637554586,0.09915381383904459,0.2615415098078066,0.049340456484798095,0.07771381578947369,2695.86,355.73,927.95,1848.82
2022- 04- 08,-0.0030000000000001137,0.018571428571434012,0.09614285714285664,-25.21428571428578,3.4642857142856656,-0.1999999999999602,1.0328571428571678,-0.6071428571428896,0.12154187645498349,0.0005216257335361879,0.4086026200873362,0.10410850387085158,0.12522290469585895,0.030195968165869995,0.21573464912280702,2700.39,356.01,934.73,1867.4
2022- 04- 11,-0.015857142857143458,0.14000000000000057,0.14300000000000068,-34.71428571428578,10.750000000000114,-0.6071428571428896,0.9499999999999744,-3.5714285714284415,0.19046072221319907,0.0010432514670723756,0.38593886462882093,0.10906319390265859,0.117693679413513,0.06009853421190968,0.09950657894736842,2693.1,355.78,921.83,1820.74
2022- 04- 12,0.004142857142857004,0.4700000000000131,0.13714285714285612,-26.142857142857338,17.03571428571422,-0.3928571428571104,0.558571428571426,-3.8571428571428896,0.19251800119105625,0.0013910019560965008,0.5088427947598253,0.11401788393446559,0.13295026748563504,0.03971931197202899,0.13445723684210525,2666.76,352.32,913.82,1802.07
2022- 04- 13,-0.008714285714285452,0.36999999999999034,0.1835714285714296,-30.142857142856883,14.75,0.22857142857137092,0.2142857142857082,-11.178571428571558,0.1783065345677007,0.00099978265594436,0.4570960698689956,0.11897257396627259,0.1355260550822271,0.03768994730986931,0.13692434210526316,2716.49,359.0,927.31,1833.55
2022- 04- 14,-0.009214285714286063,0.6500000000000057,0.1811428571428566,-25.642857142857338,7.3214285714284415,0.4785714285714562,-0.17857142857140218,-19.42857142857133,0.13491418981105516,0.0008259074114322974,0.46510917030567683,0.12392726399807959,0.0907469784030117,0.03210308194476705,0.12116228070175439,2716.71,357.38,928.01,1833.58
2022- 04- 15,-0.0029285714285709474,1.1414285714285768,0.2187142857142863,-23.380952380952294,7.804285714285925,1.2714285714285438,-0.47571428571428953,-14.071428571428669,0.11338043419414216,0.0008693762225603131,0.4398471615720524,0.13402234205810995,0.1373092926490985,0.03431582293182068,0.18325109649122806,2696.06,353.84,924.44,1818.08
2022- 04- 18,0.015428571428572013,1.0342857142857156,0.20871428571428474,-16.54761904761881,14.357142857142662,1.3500000000000512,-1.4000000000000057,-11.321428571428442,0.09184667857722917,0.0009128450336883286,0.41458515283842795,0.14411742011814027,0.11135327917574799,0.03652856391887431,0.23259320175438597,2693.21,353.63,918.23,1798.86
2022- 04- 19,-0.00028571428571488866,0.13142857142855746,0.128285714285715,-16.21428571428578,6.785714285714448,1.842857142857099,-1.2614285714285671,-6.5,0.16257917817118728,0.003173223212345142,0.5148471615720523,0.15421249817817065,0.08341589062809592,0.03874130490592794,0.3294956140350877,2718.89,357.36,931.56,1836.03
2022- 04- 20,0.0033571428571441686,0.558571428571426,0.041999999999999815,3.0,0.9642857142855519,1.4785714285714562,-1.0,0.3571428571428896,0.1329922581343728,0.004564225168441643,0.3422707423580786,0.16430757623820097,0.07449970279373887,0.05198107556327094,0.34210526315789475,2718.69,357.52,928.93,1819.87
2022- 04- 21,-0.000857142857144666,0.18142857142856883,0.03957142857142859,4.428571428571104,-5.107142857142662,1.378571428571405,-0.7857142857142918,3.5714285714284415,0.11063288398029343,0.0023907846120408607,0.31454148471615717,0.17440265429823135,0.03843867644145037,0.02451130209415763,0.36691337719298245,2728.21,359.02,929.68,1816.54
2022- 04- 22,-0.01842857142857035,-0.482857142857128,-0.06614285714285728,1.357142857143117,-6.85714285714289,1.4428571428571786,-0.4757142857142753,5.285714285714448,0.0906556223268908,0.0016518148228645948,0.17336244541484713,0.1844977323582617,0.03824053893402021,0.029429862630757503,0.42598684210526316,2704.71,355.43,922.78,1796.18
2022- 04- 25,-0.038571428571429145,-1.0242857142857247,-0.0901428571428573,-27.21428571428578,-2.0542857142856974,0.7285714285713993,-0.2400000000000091,12.5,0.14750148882031291,0.006346446424690285,0.06838427947598254,0.19459281041829204,0.036655438874578956,0.03434842316735738,0.36417214912280704,2657.13,348.98,899.84,1746.79
2022- 04- 26,-0.03814285714285681,-0.7814285714285774,-0.10142857142857142,-30.404761904761926,-0.10714285714288962,-0.7785714285713823,0.06428571428571672,10.53571428571422,0.13588869037951384,0.003477504890241252,0.0877947598253275,0.20468788847832237,0.04319397661977412,0.03926698370395726,0.5520833333333334,2668.31,350.67,911.16,1775.34
2022- 04- 27,-0.04928571428571438,-0.7599999999999909,-0.06871428571428595,-25.095238095238074,-4.1785714285715585,-1.0714285714285836,0.31571428571427873,7.3214285714284415,0.11122841210546262,0.006172571180178222,0.19495633187772923,0.21478296653835272,0.015454725579552213,0.028301079475299206,0.37129934210526316,2639.06,346.21,896.18,1735.39
2022- 04- 28,-0.042285714285714704,0.034285714285715585,-0.041142857142856926,-32.78571428571422,-1.8928571428571104,-0.5500000000000114,2.539999999999992,13.71428571428578,0.16953602945157273,0.22125624864159965,0.302117903930131,0.2248780445983831,0.0015851000594412526,0.03572170808934094,0.20751096491228072,2667.49,350.16,892.22,1729.04
2022- 04- 29,-0.03657142857142848,-0.16571428571427305,0.04385714285714304,-30.92857142857156,-4.60714285714289,-0.6357142857142719,2.235714285714309,10.14285714285711,0.14660819663255914,0.2150402086502934,0.2358951965065502,0.2349731226584134,0.00812363780463642,0.04366801550141199,0.30701754385964913,2695.05,355.08,904.75,1761.46
2022- 05- 02,-0.06364285714285689,-0.27857142857143913,0.07399999999999984,-45.17857142857156,-1.9457142857143026,-1.7285714285714846,1.9199999999999875,8.25,0.1467976828542039,0.20552053901325798,0.23956331877729256,0.24506820071844376,0.004755300178323757,0.058662086333573754,0.28536184210526316,2687.45,354.02,901.82,1747.43
2022- 05- 03,-0.04421428571428532,-0.14000000000000057,0.20285714285714285,-47.78571428571422,-2.6428571428571104,-1.207142857142827,1.7757142857142725,13.285714285714448,0.12173136267662822,0.22895022821125843,0.3321834061135371,0.25516327877847417,0.0023776500891618782,0.07365615716573552,0.26343201754385964,2680.46,353.32,907.57,1764.96
2022- 05- 04,-0.01771428571428668,0.8457142857142799,0.249428571428572,-20.28571428571422,-0.8028571428569649,-0.914285714285711,1.7471428571428618,6.535714285714221,0.1508851713496833,0.21895240165181482,0.2862882096069869,0.26525835683850446,0.01089756290865861,0.04070954412645631,0.1816063596491228,2677.57,353.85,900.06,1753.54
2022- 05- 06,-0.028571428571427582,0.8028571428571354,0.10057142857142942,-35.928571428571104,2.464285714285552,-0.37142857142856656,0.7600000000000051,-1.4099999999998545,0.17974121596015374,0.20795479243642687,0.3648471615720524,0.23753225709656126,0.007331087774915793,0.0579346935781611,0.17173793859649122,2644.51,349.0,884.22,1710.38
2022- 05- 09,-0.0342857142857147,-0.08857142857142719,0.019714285714284685,-39.5,1.0,-1.171428571428578,-1.7657142857142958,-3.1428571428571104,0.20042228357966543,0.2969354488154749,0.4397816593886463,0.22414931284882675,0.004557162670893601,0.06161444516436631,0.2212171052631579,2610.81,345.41,860.84,1664.53
2022- 05- 10,-0.03628571428571448,-0.3400000000000034,0.020142857142857018,-42.71428571428578,3.9285714285715585,-0.585714285714289,-1.5328571428571394,-4.535714285714221,0.20410373017162037,0.25077157139752226,0.4023144104803493,0.0002400528116185561,0.0025757875965920353,0.05260455506791036,0.19969846491228072,2596.56,343.67,856.14,1654.12
2022- 05- 11,-0.008428571428571452,0.20857142857144595,0.023571428571429465,-29.107142857143117,7.767142857142744,0.37857142857146187,-1.652857142857144,-8.767142857142971,0.18761842888852795,0.23542708106933274,0.26141921397379914,0.00030006601452319513,0.017436100653853776,0.053044658247655835,0.19846491228070176,2592.27,343.44,866.34,1689.14
2022- 05- 12,-0.026071428571428967,0.3557142857142708,-0.030714285714285694,-24.142857142856883,18.21428571428578,-1.74285714285719,-1.567142857142855,-14.71428571428578,0.16701856964972117,0.29345794392523367,0.23113537117903926,0.0009602112464742244,0.008321775312066576,0.055746402767759995,0.20065789473684212,2550.08,337.94,833.66,1610.56
2022- 05- 13,-0.023285714285713688,0.1157142857142901,-0.10742857142857165,-23.571428571428896,12.96428571428578,-1.3142857142856883,-1.724285714285699,-12.21428571428578,0.12422175301824481,0.21690936752879808,0.18305676855895195,0.0,0.007925500297206262,0.04501277521730094,0.19791666666666666,2604.24,345.5,853.08,1661.54
2022- 05- 16,-0.014285714285715123,0.23999999999999488,-0.11814285714285688,-12.0,20.14285714285711,0.014285714285705353,-0.7428571428571473,-4.16142857142836,0.15973688484651616,0.18152575527059336,0.2015720524017467,0.08218808137790314,0.005151575193184071,0.03482927664152373,0.1991502192982456,2596.58,343.94,856.25,1661.62
2022- 05- 17,-0.0039999999999995595,-0.21571428571428442,0.03728571428571392,6.9285714285715585,24.14285714285711,-0.5571428571428783,-0.34285714285714164,-3.6257142857145936,0.16363488712035082,0.19621821343186263,0.16478165938864625,0.16437616275580627,0.00019813750743015663,0.050306238462572886,0.20435855263157895,2620.44,347.53,865.98,1693.12
2022- 05- 18,-0.002142857142857224,0.1357142857142719,0.19171428571428617,14.642857142857338,19.71428571428578,-0.7285714285713993,-0.28142857142857736,-10.107142857142662,0.20662118997347192,0.19795696587698328,0.17362445414847158,0.24656424413370942,0.006736675252625323,0.03995158865022799,0.3549890350877193,2625.98,348.34,871.57,1714.11
2022- 05- 19,0.01835714285714296,0.8228571428571456,0.13185714285714312,21.857142857142662,16.75,-1.6428571428571104,-0.44142857142857395,-14.21428571428578,0.20288560446104706,0.24581612692892849,0.19515283842794756,0.32875232551161254,0.008321775312066576,0.03904693211408452,0.3253837719298246,2592.34,343.24,863.8,1699.46
2022- 05- 20,0.009428571428571786,0.1857142857142975,0.06328571428571372,24.0,8.571428571428442,-2.6142857142857565,0.02571428571428669,-13.304285714285925,0.10191651778463537,0.19765268419908716,0.18397379912663753,0.30922402928644305,0.0027739251040221915,0.04800792185723542,0.22176535087719298,2639.29,349.29,879.88,1748.92
2022- 05- 23,0.03500000000000014,0.357142857142847,0.14357142857142868,30.57142857142844,2.2142857142857792,0.5714285714285836,0.14857142857142946,-5.5,0.10638297872340426,0.219430558574223,0.1405021834061135,0.2896957330612735,0.0015851000594412526,0.042164329637281624,0.4107730263157895,2647.38,350.34,883.59,1763.25
2022- 05- 24,0.018571428571427795,0.0014285714285762197,0.16185714285714425,16.21428571428578,-1.7857142857142208,-0.378571428571405,0.04571428571428271,-2.3928571428571104,0.12560229549022792,0.1961312758096066,0.06650655021834061,0.27016743683610395,0.0025757875965920353,0.03551388158779447,0.2602796052631579,2605.87,344.08,865.07,1717.27
2022- 05- 25,0.009000000000000341,-0.06142857142856428,0.1449999999999978,6.0,-14.178571428571558,-0.9857142857142946,-0.37142857142856656,0.05428571428592477,0.09273997076498294,0.19204520756357313,0.07901746724890829,0.2506391406109344,0.007925500297206262,0.03781219819313194,0.27371162280701755,2617.22,345.6,872.69,1743.15
2022- 05- 26,0.0028571428571435575,0.569999999999979,0.08628571428571519,-3.642857142856883,-19.17857142857133,1.078571428571422,0.14714285714285325,1.3571428571428896,0.1567863136809052,0.18230819387089764,0.0005895196506550218,0.23111084438576487,0.3081038240538934,0.02770205014731231,0.30550986842105265,2612.45,344.26,871.43,1734.02
2022- 05- 27,0.018285714285713794,1.081428571428603,0.05128571428571327,2.0,-10.46428571428578,2.392857142857139,0.4214285714285779,8.0,0.10521899193330085,0.001130189089328407,0.23120087336244538,0.15327372021844807,0.2880919358034476,0.02757979926404968,0.2571271929824561,2638.05,348.04,873.97,1734.08
2022- 05- 30,0.008428571428571452,2.9871428571428424,0.08614285714285685,-8.21428571428578,-1.9100000000000819,2.1428571428571104,0.6028571428571325,14.03571428571422,0.19600996156136646,0.0020285445193073967,0.2579694323144105,0.32379123407149574,0.12007132950267488,0.04095404589298157,0.11855811403508772,2669.66,352.49,886.44,1762.47
2022- 05- 31,-0.006642857142857395,0.5328571428571536,-0.08557142857142885,-24.142857142857338,-14.64285714285711,-0.5571428571428214,1.1371428571428623,14.071428571428669,0.24140544637539926,0.0024777222342968917,0.271353711790393,0.4090499909980196,0.2425203090945116,0.04764116920744752,0.09854714912280702,2685.9,354.54,893.36,1780.25
2022- 06- 02,0.04292857142857098,0.8071428571428356,-0.0694285714285705,-18.45238095238119,-12.857142857142662,0.0071428571428668874,1.2900000000000063,6.64285714285711,0.20561961994477831,0.0027385351010649856,0.2572270742358079,0.38669507291604155,0.17634238161283933,0.06305700558686536,0.11019736842105263,2658.99,350.51,891.14,1763.75
2022- 06- 03,0.03107142857142886,0.6714285714285779,-0.05500000000000149,-14.476190476190368,-14.75,-1.0714285714285552,0.7457142857142856,3.5,0.10873802176384603,0.0003042816778961095,0.1616375545851528,0.3755176138750525,0.16029324351099666,0.0578002176065722,0.16543311403508773,2670.65,352.01,891.51,1756.34
2022- 06- 07,0.016614285714285693,-1.1471428571428675,0.0682857142857145,-14.5,-12.098571428571631,1.7285714285713993,0.6142857142857139,9.928571428571558,0.1806615776081425,0.0012171267115844383,0.3031222707423581,0.38624497389425677,0.12680800475530019,0.047042139879460626,0.1162280701754386,2626.34,345.67,873.78,1707.41
2022- 06- 08,0.01721428571428607,-1.0942857142856894,0.0018571428571423354,-9.928571428571104,-11.51857142857125,1.8071428571428498,0.38142857142857167,-1.0357142857144481,0.163499539819176,0.001477939578352532,0.5438864628820961,0.40814979295445,0.13512978006736676,0.04183425225247252,0.21888706140350878,2626.15,346.22,874.95,1711.4
2022- 06- 09,0.0124285714285719,1.155714285714268,0.11685714285714432,-3.7142857142857792,-2.3214285714284415,3.342857142857156,0.13142857142858588,-2.1428571428571104,0.13783769151643116,0.0003477504890241252,0.53117903930131,0.3861678140619508,0.12799682979988114,0.04923043068986173,0.2591831140350877,2625.44,346.62,877.18,1728.47
2022- 06- 10,-0.0038571428571430033,0.7857142857142918,0.021999999999998465,-6.571428571428896,4.214285714285552,3.1857142857142833,-0.04714285714287314,6.035714285714448,0.20229007633587787,0.0010867202782003913,0.29128820960698687,0.3641858351694516,0.08420844065781653,0.05264123033288915,0.20161732456140352,2595.87,341.89,869.86,1705.63
2022- 06- 13,-0.047928571428571765,0.555714285714302,0.017714285714285793,-16.690476190475692,1.8214285714286689,2.6571428571428726,0.1671428571428777,0.6785714285713311,0.19438579394726868,0.0006520321669202347,0.3632314410480349,0.3422038562769524,0.08183079056865467,0.07342388048753652,0.17365679824561403,2504.51,329.88,828.77,1637.43
2022- 06- 14,-0.044285714285714484,0.06428571428571672,-0.19057142857142928,-27.66666666666697,1.4642857142857792,2.907142857142844,0.02428571428571047,2.6071428571428896,0.22454117264901738,0.0022603781786568137,0.5950218340611353,0.3202218773844532,0.14345155537943335,0.06107654127801073,0.3046875,2492.97,328.23,823.58,1637.73
2022- 06- 15,-0.03792857142857109,-0.2300000000000182,-0.27171428571428535,-27.142857142857338,-6.142857142857338,0.7928571428571445,-0.3828571428571479,0.25,0.21016728926425207,0.002086502934144751,0.2672270742358079,0.2982398984919539,0.10877749157915595,0.055489675912908466,0.33566337719298245,2447.38,322.21,799.41,1591.99
2022- 06- 16,-0.0459285714285711,-0.21999999999999886,-0.2612857142857141,-39.14285714285688,0.9285714285715585,0.3285714285714221,-0.3642857142857139,1.1071428571428896,0.25339721725948783,0.006824603347098457,0.2974454148471616,0.2762579195994548,0.08004755300178325,0.06750693773762516,0.2668585526315789,2451.41,322.25,802.15,1605.59
2022- 06- 17,-0.061785714285714555,-1.4557142857142935,-0.25071428571428545,-45.85714285714312,-5.785714285714221,0.47857142857142776,-0.142857142857153,12.25,0.28122462238102974,0.001477939578352532,0.2239301310043668,0.2542759407069555,0.08004755300178325,0.04843579994865462,0.2680921052631579,2440.93,320.09,798.69,1599.99
2022- 06- 20,-0.04164285714285754,0.08857142857142719,-0.30528571428571283,-21.857142857142662,-10.833333333333485,-2.114285714285728,-0.2928571428571445,-3.1071428571428896,0.2310558894122318,0.003448525682822575,0.24758369723435222,0.26708603165423667,0.05646918961759462,0.05711561266030147,0.4287280701754386,2391.03,314.44,769.92,1559.51
2022- 06- 21,-0.024999999999999467,-1.0042857142857144,-0.25728571428571456,-13.5,-13.678571428571331,-0.8071428571428498,-0.25,0.10714285714288962,0.20597152292783283,0.004433818735057596,0.259410480349345,0.27349107712787724,0.03843867644145037,0.061455519016124886,0.2739857456140351,2408.93,316.38,778.3,1580.43
2022- 06- 22,-0.03135714285714286,-1.1728571428571257,-0.0472857142857146,-12.928571428571558,-10.535714285714334,-1.3071428571428498,-0.1342857142857099,-0.7857142857142208,0.2782469817551838,0.0029124103455770486,0.19927947598253273,0.2798961226015178,0.25638993461462256,0.05337473563246494,0.2532894736842105,2342.81,308.08,746.96,1523.95
2022- 06- 23,-0.06157142857142839,-1.334285714285727,-0.1687142857142856,-16.428571428571104,-16.10714285714289,-0.07857142857142208,0.16571428571427305,-2.6785714285715585,0.23618104055005143,0.0014344707672245165,0.16775109170305674,0.2863011680751583,0.18922131959579952,0.0626169024071199,0.19640899122807018,2314.32,305.45,714.38,1461.71
2022- 06- 24,-0.053428571428571825,-1.3157142857142787,-0.17771428571428594,-6.9285714285715585,-22.071428571428555,-0.6571428571428442,0.45000000000000284,-5.428571428571331,0.20280439608034215,0.001608346011736579,0.05539301310043668,0.29270621354879894,0.22964137111155145,0.060061858946930884,0.22546600877192982,2366.6,312.07,750.3,1548.13
2022- 06- 27,-0.03685714285714292,-0.18857142857144993,-0.06328571428571461,-0.357142857143117,-16.678571428571445,-0.35000000000005116,0.8214285714285694,-12.571428571428669,0.1411672351253316,0.002955879156705064,0.06965065502183405,0.29911125902243946,0.28333663562512384,0.04700546461448184,0.41584429824561403,2401.92,316.2,770.6,1578.26
2022- 06- 28,-0.03699999999999992,-1.108571428571409,-0.02157142857142791,-3.0714285714284415,-11.226190476190595,1.0857142857143174,0.5785714285714363,-13.25,0.15567646581127173,0.004086068246033471,0.0027510917030567684,0.30551630449608,0.14721616802060633,0.052347828213058833,0.18009868421052633,2422.09,319.11,769.51,1563.2
2022- 06- 29,-0.032928571428571196,-1.3657142857143043,-0.030714285714286582,-8.0,-9.273809523809405,0.7928571428571161,0.07857142857142208,-16.32142857142844,0.17061880786097125,0.21577917843946967,0.1768777292576419,0.3119213499697206,0.19635426986328514,0.05086859252558099,0.2305372807017544,2377.99,312.86,762.35,1528.01
2022- 06- 30,-0.047785714285714764,-0.7871428571428396,-0.1977142857142855,-12.571428571428442,-13.03571428571422,-0.5214285714285438,0.35285714285716097,-12.535714285714448,0.2270857019111039,0.2428167789610954,0.39602620087336243,0.31832639544336117,0.1422627303348524,0.0630814557635179,0.23999451754385964,2332.64,307.2,745.44,1491.64
2022- 07- 01,-0.04899999999999949,-0.12142857142858077,-0.16114285714285614,-5.0714285714284415,-18.642857142857224,-0.914285714285711,0.2699999999999818,-23.464285714285552,0.19089383357695847,0.29671810475983484,0.23093886462882093,0.32473144091700173,0.11274024172775908,0.08822846245064121,0.2138157894736842,2305.42,304.02,729.48,1458.29
2022- 07- 04,-0.02285714285714313,1.9385714285714357,-0.05242857142857105,1.1428571428573377,-14.821428571428555,0.12142857142856656,-0.22857142857141355,-18.64285714285711,0.35524154981683004,0.40993986814460626,0.23559679767103345,0.23212249552044306,0.09550227858133546,0.06976042901909967,0.3659539473684211,2300.34,304.01,722.73,1453.28
2022- 07- 05,-0.04985714285714282,-1.4257142857142782,-0.1397142857142848,-14.78571428571422,-15.785714285714334,-0.3214285714285552,-0.5142857142857196,-17.21428571428578,0.43741540793676575,0.46655074983699196,0.2379257641921397,0.18581802282216373,0.11591044184664158,0.060526412303328885,0.19257127192982457,2341.78,309.03,750.95,1519.67
2022- 07- 06,-0.052928571428571214,-2.005714285714305,-0.14871428571428602,-11.642857142857338,-18.78571428571422,-1.6785714285714448,-0.3214285714285836,-20.42857142857156,0.3307075956905419,0.3578352532058248,0.15788209606986897,0.1395135501238844,0.08500099068753716,0.054780620789985204,0.26850328947368424,2292.01,302.28,744.63,1500.67
2022- 07- 07,-0.029785714285714526,-1.1971428571428362,-0.028714285714285914,-4.0714285714284415,-13.35714285714289,-1.135714285714272,0.5142857142857338,-22.0,0.23769693032320935,0.3918278635079331,0.2761353711790393,0.09320907742560507,0.0921339409550228,0.06293475470360274,0.20984100877192982,2334.27,308.31,757.97,1526.97
2022- 07- 08,-0.02685714285714269,-0.32571428571429806,0.08714285714285808,-1.2857142857142208,1.0714285714285552,-0.5785714285714505,0.31857142857141696,-23.464285714285552,0.1667208055871366,0.2529884807650511,0.2142030567685589,0.04690460472732572,0.14899940558747773,0.06183938678956955,0.20970394736842105,2350.61,310.15,766.48,1543.49
2022- 07- 11,-0.02478571428571419,-0.5557142857142878,0.08414285714285619,-9.142857142857338,-0.3214285714285552,-0.4571428571428271,0.4399999999999977,-6.321428571428669,0.15916842618158195,0.26463812214735927,0.15227074235807858,0.0006001320290463903,0.09292649098474343,0.06074401887553637,0.21038925438596492,2340.27,308.29,767.04,1538.99
2022- 07- 12,-0.046214285714285985,-3.077142857142846,0.04457142857142937,-12.71428571428578,-4.5,0.38571428571430033,0.4185714285714397,-6.178571428571331,0.2511775215202209,0.2677678765485764,0.15727074235807859,0.00042009242033247315,0.05547850208044383,0.059648650961503194,0.2616502192982456,2317.76,305.03,750.78,1505.98
2022- 07- 13,-0.03735714285714309,-3.265714285714296,0.1051428571428561,-14.428571428571558,-3.1071428571428896,-2.142857142857139,0.5357142857142634,-21.14285714285711,0.1952520166747875,0.3790045642251684,0.1444541484716157,0.00018003960871391706,0.05765801466217555,0.05855328304747001,0.2457510964912281,2328.61,306.59,763.18,1550.21
2022- 07- 14,-0.029071428571428193,-0.32714285714284586,0.14114285714285746,-9.142857142856883,-1.8214285714285552,-3.5357142857143344,0.6400000000000148,-28.285714285714448,0.2636294732283038,0.3094109976092154,0.14820960698689953,0.0002400528116185561,0.04081632653061225,0.057457915133436836,0.3574561403508772,2322.32,305.35,766.08,1553.26
2022- 07- 15,-0.024857142857143355,0.04142857142858247,0.20228571428571485,-9.357142857143117,-3.9642857142856656,-2.4714285714285325,0.7000000000000028,-19.92857142857133,0.18791619295111256,0.34927189741360576,0.10506550218340611,0.2677789113604993,0.04378838914206459,0.056362547219403654,0.27042214912280704,2330.98,307.91,762.39,1539.54
2022- 07- 18,-0.03228571428571403,0.10285714285713254,0.15500000000000025,-1.0714285714284415,-3.392857142857224,-3.678571428571445,0.395714285714277,-11.35714285714289,0.2309566347247036,0.27150619430558576,0.11286026200873361,0.254035887895337,0.029918763621953635,0.05526717930537048,0.4291392543859649,2375.25,314.87,776.72,1556.45
2022- 07- 19,-0.03299999999999992,-0.12142857142858077,0.15942857142857125,-7.214285714285779,-11.321428571428555,-2.7714285714285722,0.25,-14.89285714285711,0.22413513074549293,0.244425124972832,0.12403930131004366,0.27594070695553025,0.01327521299782049,0.054171811391337296,0.2901589912280702,2370.97,313.9,782.33,1567.06
2022- 07- 20,-0.015071428571428402,-0.14142857142854837,0.2257142857142851,6.4285714285715585,-3.4642857142856656,-0.5285714285714391,-0.1614285714285728,-15.0,0.2329868442423258,0.26846337752662464,0.1617248908296943,0.23339134609614115,0.3298989498712106,0.05307644347730412,0.3599232456140351,2386.85,316.02,790.72,1587.94
2022- 07- 21,0.0014999999999996128,0.47142857142856087,0.25628571428571423,10.71428571428578,0.6785714285714448,-0.5642857142857167,-0.0028571428571382285,-22.14285714285711,0.24958042336635808,0.23429689198000436,0.18198689956331876,0.258356838504471,0.24549237170596397,0.05198107556327094,0.1924342105263158,2409.16,319.68,795.15,1593.42
2022- 07- 22,0.0038571428571434474,0.19857142857142662,0.22942857142857154,15.142857142856883,-5.60714285714289,0.09999999999999432,0.24714285714284756,-13.035714285714448,0.23796762492555898,0.2648554662029994,0.1864192139737991,0.3972273900258057,0.2724390727164652,0.05088570764923776,0.10827850877192982,2393.14,317.33,789.75,1579.26
2022- 07- 25,0.02042857142857102,0.6742857142857162,0.2942857142857145,12.428571428571558,-3.4642857142856656,0.914285714285711,0.3857142857142861,-8.714285714285552,0.21882951653944022,0.23955661812649423,0.1699781659388646,0.28500270059413074,0.20309094511591047,0.04979033973520458,0.09265350877192982,2403.69,318.34,789.69,1583.99
2022- 07- 26,0.021500000000000075,0.34428571428570365,0.2712857142857139,13.28571428571422,3.857142857142776,-0.6714285714285495,0.6000000000000085,-7.785714285714448,0.21466081966325593,0.27933058030862856,0.3173799126637554,0.26285782872231894,0.2508420844065782,0.048694971821171405,0.16844846491228072,2412.96,319.61,789.93,1583.19
