,date,cu_cost,oil_cost,gas_cost,wheat_cost,al_cost,cu_vol,wheat_vol,gas_vol,oil_vol,al_vol,kospi_cost,kospi_vol,kospi200_cost,kospi200_vol,kosdaq_cost,kosdaq_vol,kosdaq100_cost,kosdaq100_vol,cof_cost,bn_cost,pk_cost,cof_vol,bn_vol,pk_vol
703,2020- 02- 05,2.5785,50.24,1.861,562.0,1717.0,370.0,52870.0,195460.0,6000.0,288690.0,2165.63,574400000.0,292.02,102640000.0,661.32,991280000.0,1318.64,51580000.0,99.85,880.0,57.1,31150.0,75260.0,6020.0
704,2020- 02- 04,2.5455,49.91,1.872,557.25,1686.0,650.0,69490.0,184040.0,4510.0,399920.0,2157.9,624640000.0,290.68,105450000.0,661.24,938250000.0,1322.85,52150000.0,100.35,879.5,56.75,23550.0,102450.0,5770.0
705,2020- 02- 03,2.5105,49.92,1.819,555.5,1686.5,540.0,83000.0,163790.0,5640.0,415240.0,2118.88,836700000.0,285.05,111060000.0,646.85,1190000000.0,1295.86,57280000.0,100.2,877.0,56.3,26930.0,138980.0,10200.0
706,2020- 01- 31,2.52,49.76,1.841,553.75,1722.0,470.0,63920.0,135680.0,5150.0,338490.0,2119.01,710510000.0,284.53,101460000.0,642.48,1340000000.0,1284.25,45730000.0,104.9,872.5,57.12,16200.0,88320.0,14640.0
707,2020- 01- 30,2.5275,49.79,1.829,560.5,1731.0,140.0,77790.0,219700.0,6740.0,245750.0,2148.0,602840000.0,288.37,101540000.0,656.39,1210000000.0,1303.68,50170000.0,103.65,876.25,61.3,15540.0,123090.0,12110.0
708,2020- 01- 29,2.554,49.72,1.877,562.25,1737.0,87190.0,55030.0,10050.0,5240.0,312470.0,2185.28,692300000.0,293.98,85730000.0,670.18,1060000000.0,1330.71,33910000.0,104.25,893.0,64.3,21940.0,77350.0,12120.0
709,2020- 01- 28,2.5795,49.77,1.934,569.75,1752.0,100470.0,56860.0,59300.0,4310.0,282540.0,2176.72,808880000.0,292.77,130170000.0,664.7,1160000000.0,1314.54,62370000.0,107.3,895.0,66.22,15300.0,86750.0,9080.0
710,2020- 01- 27,2.5965,49.54,1.902,572.25,1764.0,118990.0,78990.0,72170.0,5390.0,255550.0,,,,,,,,,108.85,897.25,65.95,12090.0,107840.0,17010.0
711,2020- 01- 24,2.684,49.36,1.893,573.5,1781.0,72570.0,58500.0,142190.0,4320.0,313990.0,,,,,,,,,112.4,902.0,67.22,13400.0,77350.0,13160.0
712,2020- 01- 23,2.726,50.15,1.926,580.5,1795.0,88850.0,55850.0,179790.0,6300.0,216450.0,2246.13,509610000.0,302.33,86910000.0,685.57,957780000.0,1368.79,34260000.0,114.8,909.5,68.5,11090.0,98540.0,11480.0
713,2020- 01- 22,2.765,51.22,1.905,577.75,1811.0,71190.0,84470.0,240000.0,4870.0,233040.0,2267.25,608510000.0,306.08,79330000.0,688.25,1010000000.0,1381.63,41140000.0,113.25,913.75,67.55,9830.0,92150.0,7570.0
714,2020- 01- 21,2.7935,51.8,1.895,581.5,1824.5,103870.0,69900.0,255720.0,3080.0,278860.0,2239.69,770320000.0,302.11,67630000.0,676.52,1030000000.0,1350.53,53280000.0,113.35,916.0,67.35,19270.0,119960.0,14520.0
715,2020- 01- 20,2.844,58.73,1.938,569.75,1812.0,,,,,,2262.64,545490000.0,305.58,78040000.0,683.47,1020000000.0,1367.86,45640000.0,,,,,,
716,2020- 01- 19,2.851,59.27,1.905,570.75,,,,,,,,,,,,,,,,,,,,
717,2020- 01- 17,2.8455,51.52,2.003,570.5,1805.0,59520.0,54670.0,213280.0,2440.0,137120.0,2250.57,580820000.0,303.3,81540000.0,688.41,1030000000.0,1384.5,41440000.0,114.45,929.75,67.67,7470.0,90940.0,18700.0
718,2020- 01- 16,2.847,51.49,2.077,565.25,1812.0,73550.0,58190.0,206420.0,2660.0,196030.0,2248.05,808330000.0,302.78,85710000.0,686.52,880290000.0,1388.24,60820000.0,115.25,924.0,66.88,8119.999999999999,102000.0,15660.0
719,2020- 01- 15,2.866,51.23,2.12,573.25,1801.0,55200.0,78780.0,218920.0,5290.0,178690.0,2230.98,746160000.0,299.74,71770000.0,679.16,908210000.0,1370.97,46750000.0,116.65,928.75,67.88,11080.0,119740.0,17420.0
720,2020- 01- 14,2.8735,51.59,2.187,568.5,1809.0,74970.0,69290.0,281850.0,1420.0,209810.0,2238.88,835900000.0,301.53,92120000.0,678.71,897260000.0,1376.1,59990000.0,117.25,928.5,67.67,9750.0,50.0,35080.0
721,2020- 01- 13,2.861,51.5,2.182,562.25,1798.0,73100.0,51060.0,232950.0,1890.0,383510.0,2229.26,488290000.0,300.13,81680000.0,679.22,894400000.0,1379.7,56860000.0,116.9,929.25,65.9,11260.0,80.0,28890.0
722,2020- 01- 10,2.8135,51.58,2.202,564.5,1806.0,60790.0,92630.0,282650.0,3440.0,378240.0,2206.39,594540000.0,297.06,94160000.0,673.03,837390000.0,1367.01,57800000.0,121.3,935.0,67.25,6600.0,200.0,31730.0
723,2020- 01- 09,2.802,51.71,2.166,562.25,1803.5,53120.0,66460.0,230030.0,3160.0,383680.0,2186.45,592600000.0,294.41,111790000.0,666.09,980620000.0,1354.03,61530000.0,119.7,933.75,67.03,13580.0,350.0,36760.0
724,2020- 01- 08,2.812,51.31,2.141,552.75,1800.0,77700.0,51320.0,242560.0,9690.0,313190.0,2151.31,913830000.0,289.42,124530000.0,640.94,1380000000.0,1298.55,104040000.0,121.45,938.25,69.03,12100.0,580.0,30280.0
725,2020- 01- 07,2.7935,52.13,2.162,550.25,1816.0,59470.0,41350.0,163010.0,4680.0,302340.0,2175.54,568240000.0,291.23,65349999.99999999,663.44,970310000.0,1341.15,67580000.0,124.7,935.0,69.22,11760.0,870.0,23540.0
726,2020- 01- 06,2.79,51.81,2.135,550.0,1833.0,59570.0,47900.0,154680.0,6360.0,295360.0,2155.07,592670000.0,288.43,69960000.0,655.31,884280000.0,1312.09,54550000.0,124.5,932.75,68.62,10740.0,1520.0,20020.0
727,2020- 01- 03,2.787,51.72,2.13,554.5,1824.0,74750.0,44180.0,144670.0,9580.0,258970.00000000003,2176.46,631560000.0,290.74,79770000.0,669.93,903860000.0,1350.38,63920000.0,128.65,930.5,68.55,6740.0,2270.0,25400.0
728,2020- 01- 02,2.825,51.97,2.122,560.25,1804.5,72460.0,49930.0,164570.0,1470.0,290020.0,2175.17,494680000.0,290.35,66160000.0,674.02,783730000.0,1370.13,64140000.0,129.4,944.25,71.55,7480.0,2220.0,23800.0
729,2020- 01- 01,2.806,61.33,2.179,559.5,,,,,,,,,,,,,,,,,,,,
730,2019- 12- 31,2.797,51.58,2.189,558.75,1810.0,42720.0,38470.0,116890.0,1710.0,253420.0,,,,,,,,,131.9,943.0,71.42,5800.0,10930.0,12230.0
731,2019- 12- 30,2.8335,52.01,2.186,556.0,1827.0,46910.0,42490.0,124330.0,1430.0,193900.0,2197.67,416400000.0,293.77,54970000.0,669.83,789330000.0,1371.39,57310000.0,134.35,939.5,71.8,4660.0,54980.0,18760.0
732,2019- 12- 27,2.8275,52.05,2.158,556.25,1825.0,180.0,52110.0,8620.0,760.0,181720.0,2204.21,490170000.0,295.2,77510000.0,661.24,807710000.0,1353.59,57310000.0,134.65,929.5,70.58,4880.0,72390.0,12700.0
733,2019- 12- 26,2.8475,51.69,2.294,549.0,,140.0,30240.0,53810.0,580.0,,2197.93,571310000.0,294.06,68480000.0,652.07,921880000.0,1336.68,75060000.0,129.5,937.75,70.9,2430.0,42300.0,9910.0
734,2019- 12- 25,2.838,61.19,2.236,541.0,,,,,,,,,,,,,,,,,,,,
735,2019- 12- 24,2.8265,51.71,2.172,541.0,1814.0,160.0,21560.0,49760.0,440.0,169820.0,2190.08,569970000.0,292.9,60610000.0,638.91,763090000.0,1307.34,61980000.0,131.55,936.5,70.7,4980.0,45250.0,8950.0
736,2019- 12- 23,2.8095,51.54,2.214,539.5,1804.0,380.0,33260.0,127890.0,1090.0,172250.0,2203.71,502030000.0,294.87,62090000.0,647.62,725860000.0,1327.22,84380000.0,127.5,934.0,70.25,6840.0,100650.0,17340.0
737,2019- 12- 20,2.805,51.44,2.328,542.25,1800.0,210.0,44100.0,153380.0,2120.0,221700.0,2204.18,646680000.0,295.31,75970000.0,649.73,944570000.0,1314.14,88510000.0,132.95,928.25,70.67,5770.0,88300.0,15250.0
738,2019- 12- 19,2.8265,51.38,2.273,545.25,1797.0,480.0,39720.0,231820.0,2410.0,272880.0,2196.56,643140000.0,294.31,70190000.0,647.85,808150000.0,1307.05,49190000.0,129.4,924.5,70.97,9120.0,82260.0,18530.0
739,2019- 12- 18,2.811,51.49,2.286,548.25,1777.0,620.0,56330.0,186140.0,3740.0,726930.0,2194.76,591110000.0,294.22,76910000.0,648.95,882120000.0,1301.12,69410000.0,133.2,928.5,69.9,33000.0,98040.0,16050.0
740,2019- 12- 17,2.8125,51.51,2.319,556.25,1764.0,480.0,68510.0,162320.0,1760.0,298040.0,2195.68,599530000.0,294.4,94370000.0,650.58,851060000.0,1309.05,72590000.0,133.7,928.75,69.85,46170.0,137660.0,22570.0
741,2019- 12- 16,2.809,51.8,2.341,549.75,1778.0,2320.0,95740.0,163030.0,1390.0,363450.0,2168.15,377050000.0,289.76,73740000.0,644.44,794170000.0,1286.61,36490000.0,138.95,922.0,70.5,50220.0,108730.0,22360.0
742,2019- 12- 13,2.7775,51.46,2.296,539.25,1768.0,450.0,80.0,170400.0,6350.0,210290.0,2170.25,540030000.0,290.11,99620000.0,643.45,913750000.0,1292.21,61510000.0,130.9,907.5,60.48,46000.0,167010.0,
743,2019- 12- 12,2.7925,51.5,2.328,539.25,1775.0,240.0,60.0,258900.0,3320.0,315170.0,2137.35,584640000.0,285.11,133650000.0,636.94,941200000.0,1280.79,71060000.0,137.25,898.25,61.0,38980.0,129660.0,4020.0
744,2019- 12- 11,2.7855,51.23,2.243,530.75,1760.0,290.0,140.0,220220.0,2180.0,279790.0,2105.62,668730000.0,280.28,66849999.99999999,629.13,817890000.0,1254.84,57910000.0,135.2,893.5,60.7,44610.0,154950.0,4280.0
745,2019- 12- 10,2.7615,51.51,2.264,534.75,1755.0,260.0,290.0,270890.0,1210.0,286860.0,2098.0,500060000.0,279.31,56670000.0,627.11,763030000.0,1255.09,44200000.0,133.3,901.25,60.48,42340.0,100650.0,5200.0
746,2019- 12- 09,2.754,51.21,2.232,532.0,1757.0,380.0,170.0,322560.0,1700.0,278870.0,2088.65,393130000.0,278.03,70520000.0,627.86,778730000.0,1260.2,47870000.0,128.4,897.25,60.0,38460.0,179220.0,6230.0
747,2019- 12- 06,2.7205,51.2,2.334,532.5,1765.0,110.0,360.0,251410.0,4530.0,318490.0,2081.85,440190000.0,276.56,70110000.0,628.1,726660000.0,1265.5,54090000.0,124.8,889.5,61.12,28510.0,159570.0,6410.0
748,2019- 12- 05,2.6585,51.41,2.427,532.0,1747.0,330.0,400.0,179530.0,2890.0,235730.0,2060.74,472190000.0,273.3,66510000.00000001,617.6,901710000.0,1242.19,63620000.0,124.85,884.25,61.58,27670.0,108170.0,7050.0
749,2019- 12- 04,2.6545,51.73,2.399,535.0,1758.0,190.0,350.0,195330.0,3230.0,241720.0,2068.89,347000000.0,274.15,81920000.0,625.27,928170000.0,1258.02,48710000.0,121.25,878.0,61.88,31290.0,102630.0,7470.0
750,2019- 12- 03,2.618,51.03,2.441,530.5,1766.0,80.0,920.0,307310.0,1610.0,330180.0,2084.07,450040000.0,276.19,67280000.0,629.58,868950000.0,1262.3,50800000.0,123.8,871.0,62.5,36930.0,111140.0,8850.0
751,2019- 12- 02,2.6455,50.95,2.329,543.25,1790.0,110.0,780.0,219040.0,1300.0,254150.0,2091.92,385340000.0,277.44,66610000.0,634.5,845650000.0,1276.92,39920000.0,122.0,870.5,60.35,42210.0,125370.0,7360.0
752,2019- 11- 29,2.656,50.12,2.281,547.5,1770.0,240.0,3360.0,244120.0,1780.0,230240.0,2087.96,433260000.0,276.78,74600000.0,632.99,940620000.0,1272.26,39470000.0,119.05,876.75,62.02,24980.0,67000.0,9710.0
753,2019- 11- 28,2.67,58.08,2.463,526.12,1752.0,,,,,,2118.6,335230000.0,281.23,61620000.0,640.18,882470000.0,1287.24,43730000.0,,,,,,
754,2019- 11- 27,2.6905,51.7,2.501,528.5,1764.0,660.0,19200.0,145160.0,1430.0,205070.0,2127.85,367800000.0,282.85,60900000.0,647.39,859360000.0,1312.36,50090000.0,118.45,882.0,60.67,26040.0,88220.0,6960.0
755,2019- 11- 26,2.686,51.98,2.47,530.25,1753.0,1480.0,28010.0,12000.0,2410.0,206030.0,2121.35,532600000.0,281.83,119520000.0,651.59,868850000.0,1319.27,76000000.0,116.85,884.25,60.83,30250.0,104620.0,6320.0
756,2019- 11- 25,2.6535,51.79,2.531,531.0,1736.0,710.0,44720.0,70300.0,1810.0,156810.0,2123.5,397680000.0,282.19,64510000.00000001,647.4,826790000.0,1314.06,52480000.0,118.9,892.5,61.02,30160.0,77560.0,6710.0
757,2019- 11- 22,2.6515,51.67,2.665,515.25,1739.0,510.0,46920.0,84150.0,1880.0,185150.0,2101.96,519850000.0,279.43,74350000.0,633.92,1050000000.0,1280.08,75290000.0,115.65,897.0,61.23,33300.0,84250.0,7830.0
758,2019- 11- 21,2.6275,52.08,2.567,509.0,1734.0,810.0,35380.0,131310.0,1900.0,191720.0,2096.6,579550000.0,278.28,81750000.0,635.99,1050000000.0,1286.83,56090000.0,116.25,901.0,60.65,49860.0,97030.0,9850.0
759,2019- 11- 20,2.652,51.53,2.559,515.5,1741.0,1150.0,38140.0,146060.0,3620.0,186320.0,2125.32,581060000.0,282.21,73550000.0,649.87,1290000000.0,1318.85,67099999.99999999,110.95,905.0,60.45,41870.0,118390.0,13580.0
760,2019- 11- 19,2.659,50.73,2.51,512.0,1731.0,910.0,69370.0,205950.0,2000.0,267390.0,2153.24,826880000.0,286.23,68170000.0,662.53,1160000000.0,1343.92,79180000.0,106.15,911.5,62.15,46710.0,90810.0,14080.0
761,2019- 11- 18,2.6245,51.27,2.566,507.25,1738.0,1030.0,59870.0,186990.0,300.0,385280.0,2160.69,489230000.0,287.18,56110000.0,669.34,1090000000.0,1366.01,176720000.0,109.2,910.25,62.75,33420.0,83360.0,14680.0
762,2019- 11- 15,2.6425,51.7,2.688,502.75,1755.0,420.0,50340.0,173530.0,940.0,374790.0,2162.18,556250000.0,287.29,71650000.0,668.51,1110000000.0,1373.49,89980000.0,109.65,918.25,63.2,25750.0,80820.0,16700.0
763,2019- 11- 14,2.6265,51.24,2.647,507.75,1741.0,760.0,53540.0,223570.0,1430.0,316130.0,2139.23,521110000.0,283.93,79760000.0,663.31,1360000000.0,1355.59,152540000.0,111.5,900.25,62.75,31760.0,40.0,18260.0
764,2019- 11- 13,2.6435,51.73,2.6,509.0,1765.0,760.0,72650.0,206270.0,1190.0,308690.0,2122.45,664360000.0,281.28,60130000.0,661.85,1360000000.0,1348.58,131240000.0,111.15,902.5,63.12,37960.0,340.0,32430.0
765,2019- 11- 12,2.65,51.54,2.621,517.0,1778.0,470.0,78050.0,199640.0,730.0,297180.0,2140.92,610430000.0,283.65,65569999.99999999,665.14,1080000000.0,1364.19,88170000.0,108.9,905.75,64.72,44170.0,160.0,29800.0
766,2019- 11- 11,2.668,51.44,2.637,505.75,1779.0,250.0,78290.0,250310.0,690.0,236340.0,2124.09,617270000.0,280.85,61560000.0,661.37,922610000.0,1354.85,42610000.0,109.45,905.0,63.3,44340.0,800.0,32650.0
767,2019- 11- 08,2.686,51.48,2.789,510.25,1807.5,740.0,79540.0,175960.0,820.0,214850.0,2137.23,574130000.0,283.13,73680000.0,664.6,952990000.0,1366.79,60480000.0,112.85,919.5,64.12,41680.0,610.0,30710.0
768,2019- 11- 07,2.732,51.19,2.772,512.5,1813.0,590.0,71050.0,301600.0,3120.0,327530.0,2144.29,425660000.0,284.37,70720000.0,666.15,1030000000.0,1373.91,64500000.0,112.6,925.0,64.3,60170.0,790.0,37630.0
769,2019- 11- 06,2.6695,50.92,2.828,516.75,1810.0,310.0,62210.0,189260.0,1290.0,324870.0,2144.15,410080000.0,284.52,77950000.0,669.68,1090000000.0,1381.67,109420000.0,111.55,915.0,64.78,47040.0,1580.0,30410.0
770,2019- 11- 05,2.705,51.78,2.862,515.25,1811.0,700.0,51550.0,218500.0,1600.0,380830.0,2142.64,400640000.0,284.38,76360000.0,672.18,987480000.0,1402.04,111000000.0,109.45,921.75,67.28,37150.0,660.0,28710.0
771,2019- 11- 04,2.6755,51.43,2.821,509.75,1815.0,350.0,39530.0,255670.0,2910.0,338470.0,2130.24,476260000.0,282.54,77000000.0,668.45,921190000.0,1391.54,90560000.0,107.25,925.75,64.53,31110.0,1290.0,20060.0
772,2019- 11- 01,2.6575,51.78,2.714,516.0,1786.0,410.0,53600.0,239450.0,1950.0,269740.0,2100.2,418310000.0,278.43,58540000.0,662.34,820170000.0,1379.18,47140000.0,107.55,924.25,64.45,19350.0,7100.0,24650.0
773,2019- 10- 31,2.6425,50.43,2.633,508.75,1755.0,320.0,63620.0,222320.0,1760.0,263070.0,2083.48,461320000.0,275.82,78340000.0,658.52,892490000.0,1371.29,59410000.0,105.45,916.75,66.0,19260.0,14170.0,22070.0
774,2019- 10- 30,2.6905,50.47,2.691,509.25,1760.0,110.0,35340.0,214550.0,1440.0,220050.0,2080.27,415550000.0,275.51,72530000.0,655.04,892700000.0,1366.06,62850000.0,102.8,916.0,65.78,15340.0,110260.0,23440.0
775,2019- 10- 29,2.6915,51.29,2.597,511.5,1754.0,52040.0,51560.0,8450.0,1220.0,203370.0,2092.69,357660000.0,277.55,57150000.0,658.3,954720000.0,1369.85,113630000.0,102.5,918.25,64.33,14390.0,147900.0,19240.0
776,2019- 10- 28,2.683,51.22,2.446,511.75,1737.0,49120.0,50220.0,80630.0,990.0,180310.0,2093.6,269230000.0,277.78,59070000.0,652.42,933700000.0,1347.32,127180000.0,103.95,920.75,65.65,15790.0,132480.0,16090.0
777,2019- 10- 25,2.6755,51.63,2.3,517.75,1728.0,57340.0,40230.0,63900.0,1630.0,215820.0,2087.89,348690000.0,277.07,58280000.0,652.37,1010000000.0,1354.7,86040000.0,102.85,920.25,64.92,21830.0,190320.0,23700.0
778,2019- 10- 24,2.668,51.34,2.316,516.0,1724.0,61060.0,36210.0,125650.0,1540.0,130240.0,2085.66,367720000.0,276.7,73680000.0,658.75,1070000000.0,1389.25,157680000.0,99.9,933.25,64.55,11670.0,133430.0,21470.0
779,2019- 10- 23,2.6715,51.25,2.282,520.75,1730.0,75680.0,42800.0,146420.0,2290.0,140070.0,2080.62,429450000.0,276.23,65290000.00000001,658.98,1030000000.0,1394.37,148280000.0,101.2,933.75,65.83,9020.0,183770.0,26240.0
780,2019- 10- 22,2.633,50.75,2.272,518.0,1719.0,46140.0,52260.0,234960.0,1420.0,119890.0,2088.86,504060000.0,277.41,63880000.0,655.91,883770000.0,1366.96,99140000.0,102.3,934.0,65.5,9580.0,162320.0,26470.0
781,2019- 10- 21,2.6465,50.69,2.238,523.5,1729.0,54490.0,53540.0,215760.0,720.0,153920.0,2064.84,606110000.0,273.79,45390000.0,649.18,767920000.0,1336.54,71640000.0,99.7,933.25,67.83,9240.0,132040.0,14520.0
782,2019- 10- 18,2.636,50.47,2.32,532.25,1738.0,71810.0,56240.0,150020.0,800.0,142680.0,2060.69,516690000.00000006,272.81,71470000.0,646.69,866090000.0,1312.94,90900000.0,99.1,934.0,67.95,10250.0,120200.0,28890.0
783,2019- 10- 17,2.5975,50.62,2.318,525.5,1727.0,53900.0,66630.0,159780.0,1410.0,183130.0,2077.94,314180000.0,275.57,53870000.0,649.29,1040000000.0,1321.42,60010000.0,96.4,931.5,68.15,9700.0,119450.0,23420.0
784,2019- 10- 16,2.5895,50.59,2.303,513.25,1728.0,54260.0,49000.0,191280.0,780.0,293720.0,2082.83,524540000.0,276.32,65379999.99999999,651.96,860250000.0,1332.38,66640000.0,97.05,928.0,70.62,10430.0,102680.0,24360.0
785,2019- 10- 15,2.614,50.42,2.339,507.0,1728.0,53710.0,38050.0,177880.0,1260.0,284230.0,2068.17,464530000.0,274.34,53050000.0,646.8,737770000.0,1321.26,73020000.0,97.95,934.0,72.12,14080.0,129610.0,26150.0
786,2019- 10- 14,2.634,51.04,2.28,511.0,1720.0,58730.0,52200.0,171690.0,480.0,417470.0,2067.4,511220000.0,274.23,71050000.0,641.46,681420000.0,1310.96,78060000.0,98.45,940.5,63.08,10710.0,131890.0,1510.0
787,2019- 10- 11,2.628,51.13,2.214,508.0,1722.0,71340.0,84740.0,264180.0,5790.0,617820.0,2044.61,381150000.0,271.3,59640000.0,632.95,767470000.0,1286.76,99950000.0,97.35,936.0,62.92,14460.0,180670.0,3830.0
788,2019- 10- 10,2.6135,50.44,2.218,493.0,1753.0,76150.0,68280.0,216640.0,2860.0,552560.0,2028.15,445850000.0,268.8,98180000.0,634.73,715230000.0,1296.82,160760000.0,97.15,923.5,62.4,17520.0,170690.0,2890.0
789,2019- 10- 09,2.568,50.43,2.234,500.25,1744.0,46710.0,46020.0,197120.0,3000.0,414940.0,,,,,,,,,99.1,923.75,62.8,7730.0,165140.0,4080.0
790,2019- 10- 08,2.5685,50.57,2.288,500.25,1751.5,62320.0,58660.0,182130.0,2380.0,432340.0,2046.25,437520000.0,271.36,75080000.0,635.41,864370000.0,1300.21,194840000.0,99.35,920.5,61.7,13060.0,149430.0,4540.0
791,2019- 10- 07,2.577,50.36,2.303,489.25,1746.0,49610.0,35060.0,207410.0,770.0,347490.0,2021.73,322180000.0,267.67,53570000.0,627.21,753050000.0,1280.86,162980000.0,100.65,915.25,60.5,13980.0,131280.0,6770.0
792,2019- 10- 04,2.5625,50.49,2.352,490.5,1719.0,48820.0,28760.0,204660.0,2070.0,286900.0,2020.69,402940000.0,267.39,62880000.0,621.84,792980000.0,1241.12,210780000.0,102.55,916.25,62.4,7250.0,88000.0,4020.0
793,2019- 10- 03,2.5535,49.83,2.329,488.75,1718.0,51490.0,31840.0,275740.0,2610.0,329770.0,,,,,,,,,105.65,911.75,62.42,5460.0,109300.0,5500.0
794,2019- 10- 02,2.5705,50.27,2.247,489.0,1705.0,62200.0,55280.0,165880.0,3270.0,484720.0,2031.91,414460000.0,268.55,66209999.99999999,624.51,1250000000.0,1240.06,487990000.0,104.2,913.75,62.2,3450.0,114730.0,6360.0
795,2019- 10- 01,2.5605,50.41,2.283,498.75,1740.0,74860.0,59420.0,232340.0,2190.0,473950.0,2072.42,389340000.0,274.42,52630000.0,632.1,875340000.0,1261.52,72460000.0,104.95,919.5,62.55,8010.0,182140.0,7890.0
796,2019- 09- 30,2.5785,50.36,2.33,495.75,1721.5,50070.0,78100.0,173790.0,1340.0,290360.0,2063.05,327620000.0,273.55,54690000.0,621.76,745970000.0,1221.24,72780000.0,104.7,906.0,65.45,8420.0,163350.0,7630.0
797,2019- 09- 27,2.5975,50.99,2.404,487.25,1735.0,59060.0,36020.0,132790.0,940.0,298280.0,2049.93,285940000.0,271.33,57740000.0,626.93,724110000.0,1229.23,41400000.0,104.45,883.0,65.28,3800.0,67140.0,7870.0
798,2019- 09- 26,2.571,51.23,2.428,484.25,1737.0,800.0,47410.0,10410.0,1700.0,278420.0,2074.52,430580000.0,274.89,89590000.0,628.42,838490000.0,1234.04,55970000.0,104.35,888.5,64.22,4360.0,83060.0,6090.0
799,2019- 09- 25,2.606,51.22,2.502,477.25,1752.0,510.0,34840.0,60510.0,2200.0,374010.0,2073.39,651550000.0,274.42,70840000.0,626.76,987730000.0,1226.73,47680000.0,104.45,889.25,64.58,8820.0,99070.0,15220.0
800,2019- 09- 24,2.6015,51.37,2.503,481.75,1762.5,480.0,38230.0,56840.0,1240.0,304950.0,2101.04,535770000.0,277.97,68270000.0,641.85,778010000.0,1256.79,47750000.0,102.6,894.25,62.0,3800.0,96230.0,7730.0
801,2019- 09- 23,2.6065,52.13,2.527,483.0,1785.0,230.0,28540.0,114580.0,1080.0,206210.0,2091.7,420950000.0,276.65,60190000.0,645.01,747640000.0,1274.74,44490000.0,102.5,892.5,60.95,4710.0,121010.0,8020.0
802,2019- 09- 20,2.6015,51.27,2.534,484.25,1803.0,290.0,39950.0,130290.0,490.0,23370.0,2091.52,589920000.0,276.44,74030000.0,649.07,844700000.0,1283.43,48290000.0,101.9,882.75,60.35,13020.0,96180.0,9710.0
803,2019- 09- 19,2.603,51.09,2.538,488.0,1806.0,220.0,49570.0,199310.0,670.0,41930.0,2080.35,493040000.0,274.92,70500000.0,645.71,867280000.0,1277.24,34630000.0,101.95,893.0,61.4,4580.0,88650.0,13240.0
804,2019- 09- 18,2.6075,51.19,2.637,489.5,1785.5,130.0,49980.0,157920.0,700.0,90210.0,2070.73,613150000.0,273.06,67600000.0,645.12,909110000.0,1279.62,43360000.0,100.35,888.75,62.92,18260.0,61670.0,11390.0
805,2019- 09- 17,2.6215,51.66,2.668,484.25,1792.0,240.0,49220.0,180760.0,3700.0,47790.0,2062.33,508000000.0,271.68,73740000.0,644.28,823510000.0,1281.02,48030000.0,100.35,893.75,62.1,34030.0,91240.0,21290.0
806,2019- 09- 16,2.634,52.06,2.681,488.75,1788.0,880.0,48640.0,197190.0,4220.0,47230.0,2062.22,493520000.0,272.02,103340000.0,638.59,622050000.0,1273.08,55770000.0,104.3,900.0,63.62,21400.0,90740.0,39410.0
807,2019- 09- 13,2.6935,50.39,2.614,485.75,1804.75,230.0,10.0,184460.0,2840.0,75010.0,,,,,,,,,102.75,884.75,66.47,20080.0,100.0,38820.0
808,2019- 09- 12,2.635,50.92,2.574,485.75,1799.25,540.0,10.0,218450.0,2020.0,75110.0,,,,,,,,,103.6,883.0,63.17,27970.0,200.0,17290.0
809,2019- 09- 11,2.609,51.2,2.552,477.5,1822.5,140.0,30.0,211020.0,4770.0,84860.0,2049.2,429080000.0,270.84,103900000.0,630.37,718200000.0,1247.6,61220000.0,103.4,854.0,60.17,31400.0,650.0,40770.0
810,2019- 09- 10,2.6225,51.76,2.58,484.5,1818.5,150.0,100.0,259970.00000000003,1220.0,89950.0,2032.08,504390000.0,268.76,66340000.0,623.25,830370000.0,1228.93,61880000.0,101.6,859.25,62.73,30550.0,470.0,46120.0
811,2019- 09- 09,2.6215,51.69,2.585,474.5,1797.0,240.0,60.0,276720.0,1350.0,87170.0,2019.55,511820000.0,267.4,62210000.0,625.77,709700000.0,1237.51,44700000.0,98.25,845.0,62.6,22970.0,620.0,35790.0
812,2019- 09- 06,2.6285,51.5,2.496,460.25,1788.5,290.0,10.0,201590.0,2130.0,48940.0,2009.13,384440000.0,265.53,59200000.0,631.15,882310000.0,1244.68,32840000.000000004,97.05,845.0,63.5,14330.0,660.0,32350.0
813,2019- 09- 05,2.6365,51.4,2.435,464.0,1781.5,670.0,90.0,229800.0,1800.0,70350.0,2004.75,488070000.0,264.44,88990000.0,632.99,948700000.0,1250.01,47390000.0,95.4,849.75,66.3,19590.0,1290.0,24600.0
814,2019- 09- 04,2.59,51.32,2.445,456.25,1772.5,650.0,350.0,218510.0,7340.0,63490.0,1988.53,348720000.0,261.69,69290000.0,629.31,792570000.0,1241.86,48830000.0,96.6,862.5,67.12,16600.0,2160.0,29070.0
815,2019- 09- 03,2.5235,50.22,2.358,447.25,1750.5,770.0,710.0,221620.0,4110.0,49820.0,1965.69,342080000.0,258.25,64319999.99999999,620.02,777380000.0,1223.71,63790000.0,95.55,856.5,66.53,25070.0,2240.0,26800.0
816,2019- 09- 02,2.532,54.66,2.312,,1746.75,,,,,,1969.19,262150000.0,259.08,54890000.0,619.81,683770000.0,1230.18,64390000.0,,,,,,
817,2019- 09- 01,2.552,54.8,2.275,,,,,,,,,,,,,,,,,,,,,
